race_id,horse_no,horse_id,result,horse_age,horse_rating,finish_time,win_odds,place_odds,jockey_id
2003,8,586,6,3,60,110.19,20,5.8,115
2003,9,1725,10,3,60,110.79,13,3.9,64
2003,10,435,3,3,60,109.94,15,3.6,39
2003,11,1817,8,3,60,110.27,36,8,151
2004,1,1985,1,3,60,107.62,6.3,2.3,76
2004,2,3660,5,3,60,108.45,1.7,1,2
2004,3,2304,6,3,60,108.54,15,3.4,149
2004,4,828,9,3,60,109.08,9,4,57
2004,5,830,3,3,60,108.09,8.8,2.2,39
2004,6,489,4,3,60,108.45,32,8,63
2004,7,3553,7,3,60,108.65,39,8.4,162
2004,8,1013,10,3,60,110.2,99,35,151
2004,9,4404,2,3,60,107.7,12,3.7,132
2004,10,3122,8,3,60,109,15,5.5,50
2005,1,588,4,3,60,96.96,5.2,2,2
2005,2,1069,12,3,60,97.66,24,8.1,162
2005,3,3118,5,3,60,97,39,10,63
2005,4,490,14,3,60,100.96,99,32,1
2005,5,3687,13,3,60,97.7,97,25,132
2005,6,1409,7,3,60,97.1,10,3.1,154
2005,7,1419,2,3,60,96.76,6,2,76
2005,8,2470,3,3,60,96.86,4.5,1.9,57
2005,9,3618,8,3,60,97.15,41,9.6,151
2005,10,2199,10,3,60,97.21,9.6,3,18
2005,11,360,1,3,60,96.64,4.5,1.6,64
2005,12,3916,11,3,60,97.62,81,14,149
2005,13,3347,6,3,60,97.02,16,4.2,39
2005,14,2657,9,3,60,97.17,28,7.5,40
2006,1,2747,9,3,60,83.7,29,7.8,115
2006,2,1946,12,3,60,84.08,9.1,3.1,2
2006,3,3168,2,3,60,83.2,15,3.9,50
2006,4,3178,4,3,60,83.28,5.8,1.9,57
2006,5,74,1,3,60,83.16,3,1.3,64
2006,6,639,11,3,52,83.99,4.4,1.7,18
2006,7,685,8,3,60,83.68,9.8,2.9,39
2006,8,3537,14,3,60,84.68,99,54,131
2006,9,533,10,3,60,83.96,99,29,154
2006,10,3095,7,3,60,83.68,44,9.3,1
2006,11,1688,6,3,60,83.62,13,3,162
2006,12,2650,13,3,60,84.57,99,36,151
2006,13,3689,3,3,60,83.27,99,24,149
2006,14,1076,5,3,60,83.48,19,4.9,132
2007,1,3950,2,3,60,83.63,40,6.9,151
2007,2,81,4,3,60,83.77,1.9,1.1,2
2007,3,2632,13,3,60,85.09,51,13,162
2007,4,1413,1,3,60,83.57,13,3.3,57
2007,5,2366,9,3,60,84.25,5.1,1.5,76
2007,6,4384,11,3,60,84.37,6.3,1.8,18
2007,7,367,8,3,60,84.14,99,35,131
2007,8,3221,14,3,60,87.63,99,34,149
2007,9,3129,6,3,60,84.05,17,4.1,64
2007,10,77,7,3,60,84.06,26,6.2,154
2007,11,2477,12,3,60,84.82,66,12,39
2007,12,54,3,3,60,83.71,99,14,63
2007,13,3326,10,3,60,84.37,33,6.3,40
2007,14,3597,5,3,60,84,13,3.3,38
2008,1,396,8,3,60,56.75,14,3.1,115
2008,2,2045,2,3,60,55.97,2.1,1.1,18
2008,3,591,3,3,60,55.98,13,2.8,57
2008,4,3352,11,3,60,57.26,89,10,76
2008,5,2122,1,3,60,55.92,3.5,1.4,132
2008,6,3412,6,3,60,56.59,24,5.4,154
2008,7,2044,4,3,60,56.37,15,3.3,39
2008,8,3094,5,3,60,56.55,7.8,2.1,151
2008,9,3742,7,3,60,56.6,37,7.9,63
2008,10,832,9,3,60,56.79,99,21,38
2008,11,1009,10,3,60,57.04,39,7.2,50
2009,1,2210,2,3,60,55.84,7.7,3,18
2009,2,1104,11,3,60,57.65,81,11,162
2009,3,2169,7,3,60,56.42,8.2,2.4,76
2009,4,3535,8,3,60,56.56,32,7.7,64
2009,5,3878,4,3,60,56.14,27,6.4,63
2009,6,2784,1,3,60,55.77,4.9,2.1,50
2009,7,1944,5,3,60,56.36,14,5.1,38
2009,8,979,6,3,60,56.41,34,8.5,40
2009,9,2175,10,3,60,56.7,5.7,2.1,132
2009,10,3383,3,3,60,55.98,3.7,1.5,2
2009,11,3530,14,3,60,58.63,99,35,151
2009,12,2047,13,3,60,58.1,24,5.4,154
2009,13,1859,9,3,60,56.56,11,2.8,115
2009,14,1308,12,3,60,58.09,99,16,149
2010,1,52,14,3,60,86.77,42,9.9,57
2010,2,1106,5,3,60,83.01,10,2.9,76
2010,3,808,1,3,60,82.89,21,5.5,64
2010,4,3615,13,3,60,84.09,90,23,151
2010,5,1369,3,3,60,82.97,90,20,162
2010,6,255,8,3,60,83.21,10,2.8,18
2010,7,2209,4,3,60,82.97,3.3,1.4,115
2010,8,968,12,3,60,84.03,53,8.7,39
2010,9,3657,10,3,60,83.6,26,4.7,131
2010,10,3886,2,3,60,82.9,6.6,2,149
2010,11,4143,6,3,60,83.03,2.7,1.3,2
2010,12,2852,9,3,60,83.27,28,5.2,40
2010,13,912,7,3,60,83.2,81,12,132
2010,14,3812,11,3,62,83.72,99,49,154
2011,1,3534,4,3,60,94.8,4.8,1.7,115
2011,2,1182,1,3,60,94.59,6.1,1.8,39
2011,3,2383,2,3,60,94.68,3.6,1.5,18
2011,4,1951,9,3,60,95.19,99,24,57
2011,5,2724,8,3,60,95.12,43,7.8,132
2011,6,1449,3,3,60,94.68,36,6.4,40
2011,7,3319,10,3,60,95.21,3.8,1.7,2
2011,8,1268,5,3,60,94.86,9.6,3,50
2011,9,2165,11,3,60,95.78,99,29,149
2011,10,4303,14,3,60,98.04,99,27,162
2011,11,1720,13,3,60,97.41,57,13,64
2011,12,1996,7,3,60,95.08,12,3.3,154
2011,13,2213,5,3,60,94.86,49,9,63
2011,14,4340,12,3,60,97.35,73,12,151
2012,1,754,8,3,60,111.2,24,7.2,39
2012,2,67,14,3,60,114.31,98,20,57
2012,3,3916,3,3,60,110.72,29,8.2,151
2012,4,2486,1,3,60,110.09,6.3,1.6,2
2012,5,1079,5,3,60,110.84,2.4,1.4,50
2012,6,3881,11,3,60,112.38,65,16,145
2012,7,3652,4,3,60,110.72,15,3.3,63
2012,8,2808,7,3,60,111.07,9.6,2.3,64
2012,9,2663,2,3,60,110.61,7.1,2.5,162
2012,10,3789,10,3,60,111.85,7.9,2.4,76
2012,11,4397,9,3,60,111.45,19,5.3,18
2012,12,243,12,3,60,112.64,99,21,38
2012,13,440,13,3,60,113.51,44,10,40
2012,14,2978,6,3,60,110.97,36,9.1,149
2013,1,256,5,3,60,70.62,51,10,63
2013,2,1048,4,3,60,70.26,5,1.8,145
2013,3,131,2,3,60,69.68,8,2.1,2
2013,4,397,10,3,60,71.62,14,4.1,38
2013,5,3355,3,3,60,70.03,11,3.2,151
2013,6,1045,1,3,60,69.54,5.9,2.1,76
2013,7,1591,6,3,60,70.7,11,4,50
2013,8,3632,8,3,60,71.33,68,15,154
2013,9,3229,7,3,60,71.23,82,15,162
2013,10,3324,11,3,60,71.78,3.3,1.5,18
2013,11,2524,9,3,60,71.42,90,16,131
2014,1,1713,2,3,60,69.99,2.6,1.3,76
2014,2,370,7,3,60,70.58,56,11,1
2014,3,4132,9,3,60,70.88,17,4,145
2014,4,1198,3,3,60,70.01,26,4.7,162
2014,5,4166,1,3,60,69.95,3.2,1.2,57
2014,7,1476,5,3,60,70.31,7.1,1.8,63
2014,8,3354,4,3,60,70.29,26,5.8,18
2014,9,4026,6,3,60,70.45,22,4.2,50
2014,10,2306,10,3,60,71.06,99,22,149
2014,11,335,8,3,60,70.66,5.6,1.9,64
2014,12,3688,11,3,45,71.09,99,28,154
2015,2,2360,6,3,60,100.62,97,14,149
2015,3,50,2,3,60,99.99,3.9,1.4,50
2015,4,3835,7,3,60,101.04,23,3.9,38
2015,5,2476,8,3,60,101.09,71,11,64
2015,6,3590,3,3,60,100.34,9.5,2.7,2
2015,7,2214,9,3,60,101.2,53,12,132
2015,8,2484,10,3,60,101.31,27,6.2,40
2015,9,686,11,3,60,101.52,5.7,2.1,57
2015,10,1489,1,3,60,99.83,7.8,3.1,63
2015,11,3748,12,3,60,101.81,40,6.7,145
2015,12,3739,5,3,60,100.48,2.7,1.2,18
2015,13,423,4,3,60,100.38,27,6.9,162
2016,1,3613,3,3,60,101.37,3.2,1.4,40
2016,2,1109,11,3,60,102.94,6.4,2,145
2016,3,2131,8,3,60,101.75,9.6,2.8,18
2016,4,1961,10,3,60,102.09,24,6.4,162
2016,5,1729,6,3,60,101.57,17,4.2,2
2016,6,231,5,3,60,101.46,7.7,2.2,132
2016,7,3829,9,3,60,102.05,3.4,1.4,154
2016,9,1948,2,3,60,101.34,46,9.9,115
2016,10,4133,1,3,60,101.2,28,6.2,50
2016,11,3342,7,3,60,101.69,33,8.4,131
2016,12,2957,4,3,60,101.38,30,6.9,151
2017,1,681,2,3,60,69.51,12,3.9,76
2017,2,1004,9,3,60,70.28,88,18,1
2017,3,2635,6,3,60,69.91,8.8,3.1,18
2017,4,2880,1,3,60,68.94,6.3,2.3,64
2017,5,2681,5,3,60,69.91,5.1,2.1,50
2017,6,4259,12,3,60,71.39,31,6.2,151
2017,7,267,8,3,60,70.06,33,8.4,149
2017,8,1635,10,3,60,70.37,49,8.5,145
2017,9,1071,4,3,60,69.69,4.5,1.4,2
2017,10,2925,7,3,60,70.06,7.6,2.6,132
2017,11,3348,11,3,60,71.25,99,15,63
2017,12,3665,3,3,60,69.53,4.8,1.8,154
2018,1,1362,10,3,60,70.45,74,12,63
2018,2,1949,2,3,77,69.9,10,3,154
2018,3,2933,5,3,60,70.17,45,8.9,57
2018,4,4042,12,3,60,70.96,99,22,149
2018,5,1310,4,3,60,70.13,14,5.7,64
2018,6,2988,8,3,60,70.38,4.7,1.5,50
2018,7,4058,11,3,60,70.68,34,7.2,18
2018,8,978,3,3,60,70.08,11,2.7,2
2018,9,3055,9,3,60,70.42,27,6.7,162
2018,10,640,6,3,60,70.23,2.5,1.4,132
2018,11,2807,7,3,60,70.25,6,1.9,40
2018,12,150,1,3,60,69.81,14,2.8,151
2019,1,4155,9,3,60,69.56,3.1,1.4,2
2019,2,2010,11,3,60,70.44,39,7.8,162
2019,3,2570,5,3,60,69.36,7.7,2.3,115
2019,4,3440,8,3,60,69.56,16,3.4,64
2019,5,1995,6,3,60,69.41,3.2,1.6,50
2019,6,2926,10,3,60,69.92,49,9.5,18
2019,7,3691,2,3,60,68.92,9.1,2.3,76
2019,9,4398,3,3,60,69.05,13,3.7,132
2019,10,1718,1,3,60,68.91,24,6,154
2019,11,1175,4,3,60,69.09,33,6.5,40
2019,12,677,7,3,60,69.5,10,2.9,63
2020,1,675,11,3,60,101.32,4.6,1.8,76
2020,2,588,12,3,60,101.41,9.5,3.1,64
2020,3,2485,7,3,60,100.94,21,6.2,40
2020,4,1868,5,3,60,100.88,9.1,3,50
2020,5,3947,1,3,60,100.31,14,4.6,162
2020,6,1506,4,3,60,100.84,5.3,1.8,2
2020,7,3289,2,3,60,100.36,4.5,1.6,18
2020,8,2935,6,3,60,100.91,99,24,1
2020,9,1505,8,3,60,101.16,19,5.5,63
2020,10,4317,9,3,60,101.19,31,7.9,145
2020,11,1165,3,3,60,100.39,6.7,2.1,132
2020,12,1370,10,3,60,101.23,60,12,38
2021,1,1309,7,3,60,71.11,99,32,63
2021,2,2371,11,3,60,71.31,47,7.4,151
2021,3,2985,8,3,60,71.15,9.3,2.2,1
2021,4,822,3,3,60,70.62,7.6,2.1,145
2021,5,1184,9,3,60,71.19,41,9.6,50
2021,6,3223,4,3,60,70.68,5.5,1.8,2
2021,7,59,10,3,60,71.2,4.8,1.6,40
2021,8,2526,6,3,60,71.1,70,15,149
2021,9,3988,12,3,60,72.21,92,20,162
2021,10,1878,5,3,60,70.95,16,4.2,38
2021,11,3913,1,3,60,69.95,2.3,1.2,18
2021,12,2276,2,3,60,70.46,45,6.8,132
2022,1,670,6,3,60,70.89,8.4,2.2,18
2022,2,3117,5,3,60,70.74,7.3,2.1,145
2022,3,1167,2,3,60,70.32,8.2,2.1,63
2022,4,286,9,3,60,70.99,99,17,1
2022,5,1523,8,3,60,70.99,71,14,38
2022,6,645,3,3,60,70.4,1.9,1.1,76
2022,7,2027,7,3,60,70.91,37,6.9,131
2022,8,821,1,3,60,70.16,11,2.9,149
2022,9,3832,4,3,60,70.68,8.6,2.3,64
2022,10,3731,12,3,60,71.32,37,6.8,50
2022,11,401,10,3,60,71.01,81,16,40
2022,12,176,11,3,60,71.06,52,8.5,151
2023,1,751,5,3,60,101.28,12,3.4,145
2023,2,356,7,3,60,101.41,7.8,2.2,63
2023,3,1767,9,3,60,101.72,10,2.9,76
2023,4,2749,2,3,60,101.02,10,3.1,162
2023,5,2337,1,3,60,100.69,5.3,2,18
2023,6,2507,8,3,60,101.51,39,9,38
2023,7,2568,6,3,60,101.3,10,2.9,151
2023,8,1095,10,3,60,101.8,62,14,40
2023,9,2489,3,3,60,101.08,3.1,1.5,2
2023,10,3301,11,3,60,102.1,50,9.6,64
2023,11,1969,4,3,60,101.13,8.7,2.7,50
2023,12,2986,12,3,60,102.17,31,8.7,132
2024,1,717,10,3,60,58.39,62,12,38
2024,2,493,2,4,76,57.28,5.8,1.7,76
2024,3,1625,1,3,60,57.25,2.3,1.2,18
2024,4,4163,6,3,60,57.66,38,6.3,64
2024,5,1822,7,3,60,57.71,16,3.3,131
2024,6,3905,5,3,60,57.66,99,21,145
2024,7,2434,9,3,60,57.86,56,6.9,63
2024,8,1307,8,3,60,57.81,21,4.6,2
2024,9,3055,4,3,60,57.57,11,2.6,162
2024,10,2482,11,3,60,58.52,38,6.6,149
2024,12,1005,3,3,60,57.52,3.1,1.3,50
2025,1,4372,11,3,60,101.96,30,7.3,149
2025,2,289,9,3,60,101.85,12,3.2,1
2025,3,1075,1,3,60,101.06,7.4,2.1,63
2025,4,56,10,3,60,101.86,6.1,2.5,18
2025,5,1202,8,3,60,101.82,24,7.9,50
2025,6,4345,5,3,60,101.49,11,4,2
2025,7,1945,4,3,60,101.43,6.5,2.5,115
2025,8,4139,12,3,60,105.29,10,3.2,40
2025,9,4314,3,3,60,101.39,8.2,3.1,145
2025,10,3887,6,4,58,101.63,10,3.5,162
2025,11,2041,2,3,60,101.18,5.3,1.9,64
2025,12,3450,7,3,60,101.74,41,7.5,38
2026,1,2262,9,3,60,73.15,56,12,63
2026,2,1305,2,3,60,71.98,11,2.8,162
2026,3,4053,10,3,60,73.16,7.3,2.4,132
2026,4,4176,12,3,60,74.67,16,4.3,40
2026,5,1106,11,3,60,74.26,5.5,1.6,76
2026,6,853,5,3,60,72.61,17,3.2,2
2026,7,73,1,3,60,71.79,3.9,1.7,50
2026,8,3173,8,3,60,73.01,49,14,64
2026,9,96,6,3,60,72.75,3,1.6,115
2026,10,1363,3,3,60,72.42,33,6.6,151
2026,11,1847,4,3,60,72.61,97,17,149
2026,12,1302,7,3,60,72.94,28,6.4,131
2027,1,279,2,3,60,139.83,5.4,2,50
2027,2,3447,6,3,60,140.47,14,2.8,151
2027,3,3409,7,3,60,140.64,55,11,63
2027,4,4346,8,3,60,140.74,7,2.3,18
2027,5,4302,9,3,60,142.48,9.7,3.1,2
2027,6,1781,10,3,60,153.37,14,4,162
2027,7,3983,1,3,60,139.6,2.7,1.3,115
2027,8,4258,4,3,60,140.17,9.7,2.5,76
2027,9,3592,5,3,60,140.19,13,3.9,40
2027,10,2304,3,3,60,139.87,11,3,132
2028,1,282,9,3,60,102.89,22,6.3,151
2028,2,943,1,3,60,101.63,5.1,2.2,63
2028,3,2662,8,3,60,102.66,9.5,2.7,2
2028,4,2009,3,3,60,101.78,6.7,2.2,162
2028,5,2368,10,3,60,103.22,6.5,2.1,76
2028,6,4369,4,3,60,101.85,3.5,1.4,115
2028,7,4137,5,3,60,102.08,9,2.8,64
2028,8,288,2,3,60,101.72,22,5.3,18
2028,9,3788,6,3,60,102.12,19,4.1,132
2028,10,1634,7,3,60,102.2,13,4,50
2029,1,1778,2,3,60,111.72,28,8.6,145
2029,2,1783,1,3,60,110.89,5.4,1.8,64
2029,3,1323,10,3,60,112.63,4.1,1.6,50
2029,4,3345,6,3,60,112.1,26,5.9,40
2029,5,3308,4,3,60,111.93,10,3,76
2029,6,866,3,3,60,111.82,13,3.4,2
2029,7,359,11,3,60,112.75,16,4.1,162
2029,8,105,9,3,60,112.37,38,7.3,132
2029,9,3407,8,3,60,112.36,5.1,1.9,18
2029,10,3834,7,3,60,112.21,4.3,1.9,151
2029,11,4180,5,3,60,112.1,33,6.7,63
2030,1,1454,1,3,60,57.13,3.3,1.3,151
2030,2,3811,5,3,60,57.67,18,4.6,40
2030,3,1326,7,3,60,57.84,4.2,1.5,2
2030,4,1531,2,3,60,57.48,9.9,3.6,18
2030,5,2382,4,4,54,57.67,8.2,2.4,145
2030,6,1272,12,3,60,58.32,99,24,149
2030,7,4066,6,3,60,57.8,8.8,2.6,38
2030,8,1270,8,3,60,57.9,50,9.4,63
2030,9,2011,9,3,60,57.92,39,7.4,1
2030,10,3224,11,3,60,58.27,54,13,132
2030,11,434,3,3,60,57.55,5,1.8,76
2030,12,1589,10,3,60,58.07,99,18,154
2031,1,61,9,3,60,58.91,71,11,151
2031,2,2365,6,3,60,58.77,6.9,1.8,63
2031,3,911,10,3,60,58.95,38,7.6,149
2031,4,2372,3,3,60,58.14,6.2,2.3,50
2031,5,2158,7,3,60,58.81,7,2.7,132
2031,6,474,5,3,60,58.72,23,6.1,162
2031,7,2431,4,3,60,58.71,5.2,1.8,1
2031,8,3623,11,3,60,59,87,17,38
2031,9,1527,2,3,60,57.98,29,6.4,145
2031,10,3490,1,3,60,57.92,2.8,1.3,2
2031,11,433,8,3,60,58.84,65,11,18
2031,12,2567,12,3,60,59.36,14,3.4,40
2032,1,3621,6,3,60,100.7,6.3,2.1,18
2032,2,3559,2,3,60,100.04,3.4,1.4,63
2032,3,3613,8,3,60,100.77,4.2,1.8,2
2032,4,2165,4,3,60,100.53,21,4.9,115
2032,5,4399,9,3,60,100.93,11,3.3,50
2032,6,1503,1,3,60,100.02,5.2,1.6,76
2032,7,3126,7,3,60,100.75,48,9.4,40
2032,8,676,5,3,60,100.7,37,8.6,64
2032,9,2346,3,3,60,100.06,13,3.5,162
2032,10,280,10,3,60,101.59,13,3.6,151
2033,1,4020,9,3,60,138.95,11,4,162
2033,2,3413,4,3,60,138.05,6.4,2,145
2033,3,26,10,3,60,139.53,41,8,38
2033,4,2351,8,3,60,138.58,8.3,2.6,76
2033,5,423,12,3,60,144.33,55,14,1
2033,6,2800,7,3,60,138.19,19,4.4,50
2033,7,3549,11,3,60,139.77,57,12,40
2033,8,3127,5,3,60,138.06,12,2.9,63
2033,9,567,2,3,60,137.39,2.8,1.4,115
2033,10,2650,3,3,60,137.62,40,8.8,151
2033,11,2720,1,3,60,137.28,5.6,2.1,154
2033,12,843,6,3,60,138.11,9.3,2.6,132
2034,1,873,12,3,60,104.49,93,22,63
2034,2,2680,8,3,60,101.65,50,9.4,154
2034,3,3297,2,3,60,100.9,7.4,2.4,132
2034,4,307,10,3,60,101.66,17,4.5,64
2034,5,2032,3,3,60,101.01,7.5,2.5,2
2034,6,2639,7,3,60,101.39,7.8,2.5,50
2034,7,3104,5,3,60,101.05,4.4,1.7,76
2034,8,436,1,3,60,100.79,15,4.8,1
2034,9,3410,6,3,60,101.2,12,4.1,115
2034,10,2127,4,3,60,101.04,4.6,1.7,18
2034,11,252,11,3,60,102.71,99,19,151
2034,12,2358,9,3,60,101.65,7.7,2.5,162
2035,1,3706,5,3,60,101.35,8.4,2.7,50
2035,2,2886,3,3,78,101.17,4.7,1.7,115
2035,3,4262,10,3,60,101.94,11,3.3,149
2035,4,507,8,3,60,101.65,6,1.9,18
2035,5,2409,7,3,60,101.44,18,5.3,63
2035,6,2017,1,3,60,101,19,4.8,40
2035,7,357,12,3,60,102.99,5.8,2.5,64
2035,8,3657,11,3,60,102.16,40,11,131
2035,9,979,6,3,60,101.41,11,4.7,76
2035,10,2341,9,3,60,101.71,16,4.1,1
2035,11,3342,2,3,60,101.1,8.9,3.2,2
2035,12,2360,4,3,60,101.26,15,4.9,162
2036,1,2343,5,3,60,70.63,14,2.8,76
2036,2,3283,11,3,60,71.23,88,14,64
2036,3,1201,4,3,60,70.59,18,3.9,40
2036,4,495,10,3,60,71.15,51,10,151
2036,5,3819,2,3,71,70.56,1.9,1.1,18
2036,6,3587,1,3,60,70.36,94,16,145
2036,7,4058,9,3,60,71.01,44,9.2,162
2036,8,2350,3,3,60,70.58,6.5,1.8,115
2036,9,3807,7,3,60,70.9,16,3.6,2
2036,10,3591,8,3,60,70.99,33,6.8,132
2036,11,486,6,3,60,70.82,11,3,50
2036,12,1859,12,3,60,72.37,5.9,1.9,63
2037,1,265,4,3,60,69.93,12,2.8,2
2037,3,1718,7,3,60,70.14,27,5.4,154
2037,4,1200,2,3,60,69.81,32,8.4,76
2037,5,2790,6,3,60,70.04,6.5,2.4,64
2037,6,778,5,3,60,69.96,2.1,1.2,115
2037,7,2654,10,3,60,70.24,31,5.6,149
2037,8,1145,11,3,60,70.38,4.8,1.6,162
2037,9,2926,9,3,60,70.18,18,4,132
2037,10,3111,1,3,60,69.42,14,3.3,50
2037,11,1166,3,3,60,69.92,17,3.8,63
2037,12,3586,8,3,60,70.15,34,6.5,40
2038,1,982,2,3,60,57.45,6,1.4,64
2038,2,1007,1,3,60,56.71,1.9,1.1,57
2038,3,2521,4,3,60,57.86,27,6.2,113
2038,4,2208,5,3,60,57.86,7.1,1.7,2
2038,5,3278,3,3,60,57.71,3.9,1.3,18
2038,6,900,8,3,60,58.88,42,8.2,132
2038,7,2859,6,3,60,57.93,27,3.9,63
2038,8,3891,7,3,60,58.49,26,5.4,162
2039,1,2883,13,3,60,110.25,73,15,154
2039,2,1143,4,3,60,109.16,4.8,1.7,63
2039,3,360,1,3,60,108.67,4.6,1.5,64
2039,4,1409,7,3,60,109.39,21,5.9,132
2039,5,3618,8,3,60,109.46,28,6.9,57
2039,6,1079,2,3,60,108.79,3.1,1.5,39
2039,7,2571,9,3,60,109.55,14,4.2,138
2039,8,2511,5,3,60,109.19,9.8,2.8,2
2039,9,2199,3,3,60,109.1,21,5.9,91
2039,10,3589,10,3,60,109.74,10,3.4,162
2039,11,4117,14,3,60,111.09,99,24,145
2039,12,3881,11,3,60,110.02,62,14,1
2039,13,3916,12,3,60,110.06,38,7.6,151
2039,14,3087,6,3,60,109.31,81,20,50
2040,1,2793,14,3,60,59.23,99,17,149
2040,2,4141,1,3,60,56.83,1.6,1,18
2040,3,3885,9,3,60,58.37,30,5.9,113
2040,4,3532,5,3,60,57.44,42,6.8,151
2040,5,1276,7,3,60,57.94,99,16,64
2040,6,4145,12,3,60,58.58,28,6.9,43
2040,7,3989,11,3,60,58.55,64,11,154
2040,8,2522,6,3,60,57.75,26,5.7,162
2040,9,682,2,3,60,57.15,20,3.8,57
2040,10,515,4,3,60,57.37,7.5,1.9,40
2040,11,1591,8,3,60,58.02,5.9,2,91
2040,12,75,10,3,60,58.42,99,15,63
2040,13,534,13,3,60,58.58,99,28,39
2040,14,4008,3,3,60,57.22,13,2.8,132
2041,1,1450,2,3,60,69.77,13,3.6,50
2041,2,1667,9,3,60,70.76,92,17,138
2041,3,3944,8,3,60,70.41,43,10,64
2041,4,2268,7,3,60,70.37,8.3,2,63
2041,5,1306,1,3,60,69.71,1.8,1,2
2041,6,4211,11,3,60,71.21,26,7.6,91
2041,7,1944,4,3,60,69.95,11,4,38
2041,8,3533,6,3,60,70.23,17,4.7,115
2041,9,4213,10,3,60,71.01,88,15,57
2041,10,4069,3,4,64,69.78,5.9,1.7,18
2041,11,2042,5,3,60,70.2,17,5,154
2041,12,3530,13,3,60,71.91,99,56,149
2041,13,4173,12,3,60,71.33,99,30,151
2042,1,3117,3,3,60,70.12,12,3.3,113
2042,2,769,14,3,60,73.17,12,3.1,64
2042,3,1632,6,3,60,70.35,8.7,3.6,138
2042,4,2856,13,3,60,71.51,45,10,162
2042,5,3177,11,2,52,70.88,4.8,1.9,2
2042,6,326,10,3,60,70.76,99,29,154
2042,7,3171,5,3,60,70.23,12,3.6,39
2042,8,3713,2,3,60,69.86,17,4.2,63
2042,9,264,12,3,60,71.15,17,4.5,40
2042,10,2519,7,3,60,70.4,9.6,4.7,18
2042,11,378,9,3,60,70.69,99,27,151
2042,12,3095,4,3,60,70.17,20,4.5,1
2042,13,331,1,3,60,69.85,3.8,1.5,132
2042,14,3597,8,3,60,70.67,11,4.1,38
2043,1,4001,4,3,60,83.53,11,3.1,91
2043,2,3812,6,3,59,83.65,99,34,38
2043,3,3823,14,3,60,85.67,99,39,145
2043,4,4144,2,3,60,83.08,3.8,1.6,18
2043,5,644,7,3,60,83.8,8.7,2.7,64
2043,6,641,9,3,60,83.87,5.1,1.8,39
2043,7,76,10,3,60,84.07,79,14,149
2043,8,330,1,3,60,83.06,5.1,2.1,138
2043,9,861,3,3,60,83.4,6.1,2,57
2043,10,1592,13,3,60,84.9,58,11,2
2043,11,3129,11,3,60,84.4,20,5.2,40
2043,12,4147,5,3,60,83.62,29,6.8,162
2043,13,1096,8,3,60,83.82,14,4.1,63
2043,14,4148,12,3,60,84.61,99,30,154
2044,1,4349,5,3,60,96.98,99,19,151
2044,2,234,3,3,60,96.69,24,4.6,131
2044,3,1636,10,3,60,97.22,15,3.1,145
2044,4,3168,4,3,60,96.94,16,3.1,50
2044,5,2884,8,3,60,97.13,24,4.5,39
2044,6,3178,1,3,60,96.6,1.6,1.2,18
2044,7,4153,11,3,60,97.37,32,5.9,40
2044,8,350,12,3,60,97.57,99,46,113
2044,9,345,9,3,60,97.16,14,3.8,2
2044,10,1690,2,3,60,96.63,16,3.3,138
2044,11,54,7,3,60,97.02,21,4.7,63
2044,12,2259,13,3,60,98.5,40,7.5,91
2044,13,2205,14,3,60,100.99,19,5.1,64
2044,14,3096,6,3,60,96.99,10,2.7,162
2045,1,2304,4,3,60,123.37,10,2.8,91
2045,2,4027,9,3,60,124.47,48,8.5,149
2045,3,1947,7,3,75,123.67,4.4,1.8,115
2045,4,830,8,3,60,124.31,16,3.4,39
2045,5,4404,1,3,60,122.73,4.9,1.8,50
2045,7,3222,3,3,60,123.32,2.8,1.3,2
2045,8,2275,2,3,60,122.95,15,4,154
2045,9,2160,6,3,60,123.46,9.2,2.5,40
2045,10,912,5,3,60,123.43,12,2.9,132
2046,1,1222,6,3,60,94.97,8.3,3,96
2046,2,396,13,3,60,95.51,23,6.1,43
2046,3,3883,4,3,60,94.85,7.2,2.5,91
2046,4,2146,3,3,60,94.82,13,4,134
2046,5,1962,12,3,60,95.4,99,27,2
2046,6,2774,11,3,60,95.37,6.5,2.2,74
2046,7,4119,8,3,60,95.18,66,16,64
2046,8,1067,2,4,122,94.79,4.1,1.6,18
2046,9,1517,9,3,60,95.2,45,9.4,138
2046,10,3943,10,3,60,95.36,8.5,2.5,57
2046,11,2212,1,3,60,94.71,4.2,1.6,115
2046,12,3616,7,3,60,95.17,99,22,151
2046,13,476,14,3,60,95.54,99,23,39
2046,14,2388,5,3,60,94.91,34,8.1,113
2047,1,974,11,3,60,83.37,81,14,18
2047,2,804,5,3,60,82.85,33,5.2,63
2047,3,3411,13,3,60,83.62,65,11,57
2047,4,255,8,3,60,83.1,22,5,138
2047,5,1834,12,3,60,83.48,6.8,2.1,39
2047,6,2203,6,3,60,82.91,51,10,64
2047,7,1360,7,3,60,83.01,38,8.8,50
2047,8,3886,2,3,60,82.56,4.5,1.5,149
2047,9,2116,4,3,60,82.69,10,2.9,145
2047,10,3737,14,3,60,84.2,99,45,40
2047,11,4143,3,3,60,82.65,2.7,1.4,2
2047,12,2541,10,3,60,83.32,99,35,151
2047,13,1635,9,3,60,83.24,99,23,154
2047,14,187,1,3,60,82.52,4.6,1.6,115
2048,1,801,8,3,60,82.71,67,10,145
